0	-50.152400759641	0.016416503294051
0.02	-50.7356524587382	-0.032833006588103
0.04	-50.6305946992735	-0.089378740156501
0.06	-49.6651501166063	-0.136804194117094
0.08	-48.1092084721202	-0.186053703999248
0.1	-45.7925037418551	-0.23347915795984
0.12	-42.7929235750693	-0.27725650007731
0.14	-39.2119030498666	-0.315561674430096
0.16	-35.0367627814842	-0.35021873693976
0.18	-30.2783708140046	-0.383051743527863
0.2	-25.1395973036354	-0.406764470508159
0.22	-19.6222535910572	-0.425005029723771
0.24	-13.8277747543737	-0.425005029723771
0.26	-7.78695358515229	-0.428653141566894
0.28	-1.65013135986828	-0.428653141566894
0.3	4.49755890949829	-0.426829085645333
0.32	10.5909089584521	-0.419532861959088
0.34	16.4632754443938	-0.390347967214108
0.36	22.2034140606645	-0.361163072469128
0.38	27.5722278374478	-0.33562628956727
0.4	32.5171878950114	-0.293673003371361
0.42	37.0364828926748	-0.257191884940136
0.44	40.9362993776324	-0.209766430979544
0.46	44.2438074600907	-0.158692865175829
0.48	46.9155349637193	-0.111267411215236
0.5	48.9315571410337	-0.062017901333083
0.52	50.1795708698474	-0.012768391450929
0.54	50.717539051934	0.041953286195909
0.56	50.5327823025305	0.093026851999624
0.58	49.6035645334718	0.136804194117094
0.6	47.9316970854384	0.191525871763931
0.62	45.5443500686367	0.237127269802963
0.64	42.5646946493356	0.275432444155749
0.66	38.920277200318	0.313737618508535
0.68	34.6926080522032	0.346570625096638
0.7	29.9432727881257	0.381227687606301
0.72	24.7773291675502	0.401292302743475
0.74	19.2147019379613	0.419532861959088
0.76	13.4220344419582	0.428653141566894
0.78	7.42468544906705	0.426829085645333
0.8	1.30416528990687	0.434125309331578
0.82	-4.82541157265543	0.421356917880649
0.84	-10.8825348080007	0.412236638272843
0.86	-16.8273549211595	0.386699855370985
0.88	-22.4950399102131	0.361163072469128
0.9	-27.8475516208726	0.328330065881025
0.92	-32.7635302275493	0.295497059292923
0.94	-37.2302963454804	0.259015940861698
0.96	-41.0866406541078	0.20429426321486
0.98	-44.4303755501746	0.164165032940513
1	-47.1002917131228	0.111267411215236
1.02	-49.0293695377767	0.062017901333083
1.04	-50.2230430461776	0.009120279607806
1.06	-50.7012369858101	-0.04377734211747
1.08	-50.5237255991283	-0.096674963842746
1.1	-49.5691490605437	-0.142276361881778
1.12	-47.870111502304	-0.180581536234564
1.14	-45.4918211889043	-0.240775381646085
1.16	-42.3962399660559	-0.280904611920433
1.18	-38.6811802305018	-0.310089506665413
1.2	-34.4716244891912	-0.348394681018199
1.22	-29.6770057081031	-0.37940363168474
1.24	-24.4766466145994	-0.406764470508159
1.26	-18.8868492748041	-0.421356917880649
1.28	-13.0579549651926	-0.428653141566894
1.3	-7.00083172984731	-0.435949365253139
1.32	-0.871254867285008	-0.434125309331578
1.34	5.26737869867943	-0.426829085645333
1.36	11.3245019340247	-0.40858852642972
1.38	17.2421519369771	-0.39399607905723
1.4	22.902591563309	-0.359339016547566
1.42	28.1826496467514	-0.324681954037903
1.44	33.0913828907065	-0.293673003371361
1.46	37.5581490086375	-0.249895661253891
1.48	41.3782665036564	-0.207942375057983
1.5	44.615132299578	-0.149572585568023
1.52	47.207160813268	-0.111267411215236
1.54	49.0909551209112	-0.051073565803715
1.56	50.2846286293121	-0.012768391450929
1.58	50.7265957553361	0.045601398039031
1.6	50.4530833125917	0.098499019764308
1.62	49.4188077840684	0.1459244737249
1.64	47.6581846426941	0.195173983607054
1.66	45.2255541088817	0.249895661253891
1.68	42.1571429962397	0.286376779685116
1.7	38.4239698538813	0.319209786273219
1.72	34.1166017158277	0.353866848782883
1.74	29.3147375720178	0.388523911292546
1.76	24.1234351819163	0.395820134978791
1.78	18.4974110285125	0.421356917880649
1.8	12.6703280595814	0.430477197488455
1.82	6.67297906669017	0.4377734211747
1.84	0.543402204127864	0.426829085645333
1.86	-5.59342002115614	0.425005029723771
1.88	-11.6795247073882	0.403116358665036
1.9	-17.55189119333	0.384875799449424
1.92	-23.1688586433317	0.357514960626005
1.94	-28.439860023372	0.328330065881025
1.96	-33.3576499707291	0.288200835606678
1.98	-37.742905758041	0.251719717175453
2	-41.546721186936	0.198822095450176
2.02	-44.7491715099296	0.158692865175829
2.04	-47.3575020897433	0.100323075685869
2.06	-49.2322396939845	0.054721677646838
2.08	-50.3552709158487	-0.003648111843123
2.1	-50.717539051934	-0.052897621725276
2.12	-50.4349699057875	-0.103971187528991
2.14	-49.391637673862	-0.151396641489584
2.16	-47.6400712358898	-0.196998039528615
2.18	-45.1295530528191	-0.246247549410769
2.2	-41.9452161366298	-0.280904611920433
2.22	-38.2210996976735	-0.32103384219478
2.24	-33.8956181528157	-0.353866848782883
2.26	-29.0321684258713	-0.383051743527863
2.28	-23.8046392221613	-0.404940414586598
2.3	-18.2057851789639	-0.421356917880649
2.32	-12.3153052862178	-0.426829085645333
2.34	-6.2400686440683	-0.430477197488455
2.36	-0.11954848490813	-0.426829085645333
2.38	6.03719848786057	-0.42318097380221
