0	28.0685351838846	0.051576765484038
0.02	32.7907003377557	0.049798256329416
0.04	37.1415406521395	0.069361857030258
0.06	40.909129267426	0.072918875339502
0.08	44.1550517667498	0.083589930267234
0.1	46.7380235770376	0.0889254577311
0.12	48.7377436882281	0.094260985194966
0.14	50.0727017697022	0.099596512658832
0.16	50.7012369858101	0.096039494349588
0.18	50.6650101722016	0.099596512658832
0.2	49.9748893729592	0.104932040122698
0.22	48.5421188947421	0.09781800350421
0.24	46.4989266072213	0.103153530968076
0.26	43.8199537408709	0.090703966885722
0.28	40.5468611313408	0.092482476040344
0.3	36.6742147565895	0.081811421112612
0.32	32.3306198049275	0.074697384494124
0.34	27.5631711340457	0.064026329566392
0.36	22.3537553371399	0.060469311257148
0.38	16.8979972076961	0.039127201401684
0.4	11.2103874711578	0.033791673937818
0.42	5.38149316154628	0.016006582391598
0.44	-0.552458907529995	0.00889254577311
0.46	-6.4610522070803	-0.003557018309244
0.48	-12.3424753964242	-0.00889254577311
0.5	-18.0029150227561	-0.02667763731933
0.52	-23.4061442724675	-0.040905710556306
0.54	-28.5014456065065	-0.05335527463866
0.56	-33.2236107603776	-0.058690802102526
0.58	-37.4875067221009	-0.065804838721014
0.6	-41.2098118203768	-0.076475893648746
0.62	-44.4122621433703	-0.087146948576478
0.64	-47.0133473604624	-0.090703966885722
0.66	-48.9315571410337	-0.099596512658832
0.68	-50.2139863427755	-0.101375021813454
0.7	-50.7102936892123	-0.104932040122698
0.72	-50.6559534687995	-0.108489058431942
0.74	-49.8879450202988	-0.104932040122698
0.76	-48.4370611352774	-0.108489058431942
0.78	-46.3322832646221	-0.103153530968076
0.8	-43.5373845947245	-0.101375021813454
0.82	-40.1936496986577	-0.087146948576478
0.84	-36.2847765102979	-0.087146948576478
0.86	-31.8451805025732	-0.074697384494124
0.88	-27.016146248557	-0.067583347875636
0.9	-21.8139758143729	-0.055133783793282
0.92	-16.3401042781249	-0.046241238020172
0.94	-10.6090223652563	-0.033791673937818
0.96	-4.69137236230389	-0.028456146473952
0.98	1.23352300337025	-0.007114036618488
1	7.14211630292056	-0.005335527463866
1.02	12.9528972057278	0.016006582391598
1.04	18.5771100184512	0.023120619010086
1.06	23.9821506088431	0.030234655628574
1.08	29.0412251292735	0.046241238020172
1.1	33.7108614034122	0.05335527463866
1.12	37.9566439583313	0.064026329566392
1.14	41.5829480005446	0.072918875339502
1.16	44.7129446963211	0.08003291195799
1.18	47.1890474064637	0.083589930267234
1.2	49.0637850107048	0.090703966885722
1.22	50.2592698597861	0.09781800350421
1.24	50.7537658655425	0.10671054927732
1.26	50.5853111822628	0.092482476040344
1.28	49.7285470404212	0.099596512658832
1.3	48.1979641654611	0.096039494349588
1.32	46.0134873048671	0.101375021813454
1.34	43.191418524763	0.087146948576478
1.36	39.8223248591703	0.085368439421856
1.38	35.8428093842739	0.074697384494124
1.4	31.385099969745	0.072918875339502
1.42	26.5379523089244	0.060469311257148
1.44	21.2669509288842	0.055133783793282
1.46	15.7568525790276	0.033791673937818
1.48	10.0348273695612	0.023120619010086
1.5	4.17876294974327	0.010671054927732
1.52	-1.73707571252874	0.012449564082354
1.54	-7.66378241888331	-0.012449564082354
1.56	-13.4655066182885	-0.012449564082354
1.58	-19.098776134414	-0.03557018309244
1.6	-24.4060043280628	-0.040905710556306
1.62	-29.4741355518953	-0.056912292947904
1.64	-34.1166017158277	-0.064026329566392
1.66	-38.2736285774059	-0.076475893648746
1.68	-41.8999326196192	-0.072918875339502
1.7	-44.9792117763437	-0.094260985194966
1.72	-47.42814437628	-0.094260985194966
1.74	-49.1797108142521	-0.10671054927732
1.76	-50.3552709158487	-0.099596512658832
1.78	-50.7809359757489	-0.108489058431942
1.8	-50.5671977754586	-0.10671054927732
1.82	-49.6579047538846	-0.110267567586564
1.84	-48.0747929991921	-0.099596512658832
1.86	-45.8178625113811	-0.104932040122698
1.88	-42.8907359718123	-0.092482476040344
1.9	-39.460056723085	-0.090703966885722
1.92	-35.435257731178	-0.076475893648746
1.94	-30.9159627335146	-0.08003291195799
1.96	-26.0162861929617	-0.064026329566392
1.98	-20.7706435824474	-0.055133783793282
2	-15.2080163528585	-0.040905710556306
2.02	-9.43346226365972	-0.03557018309244
2.04	-3.52486896410941	-0.016006582391598
2.06	2.40183774224516	-0.00889254577311
2.08	8.31767640451717	0.007114036618488
2.1	14.0759284275921	0.012449564082354
2.12	19.7001412403155	0.032013164783196
2.14	25.0526529509749	0.037348692247062
2.16	30.0139150746623	0.05335527463866
2.18	34.6038523588624	0.056912292947904
2.2	38.7083503407082	0.067583347875636
2.22	42.2549553929827	0.072918875339502
2.24	45.2346108122838	0.090703966885722
2.26	47.623769169766	0.0889254577311
2.28	49.3300520907275	0.090703966885722
2.3	50.4096111362615	0.094260985194966
2.32	50.7718792723467	0.101375021813454
2.34	50.471196719396	0.094260985194966
2.36	49.4351098501922	0.099596512658832
2.38	47.8175826225716	0.092482476040344
2.4	45.4646510786979	0.090703966885722
2.42	42.5719400120573	0.083589930267234
2.44	39.0706184767934	0.078254402803368
2.46	34.9842339017519	0.072918875339502
2.48	30.4558822006863	0.060469311257148
2.5	25.5380922533292	0.058690802102526
2.52	20.1873918833501	0.049798256329416
2.54	14.6501234232872	0.030234655628574
2.56	8.86651263068631	0.02667763731933
2.58	2.99414614474453	0.00889254577311
2.6	-2.93256056161004	0.00889254577311
2.62	-8.85745592728418	-0.007114036618488
2.64	-14.6410667198851	-0.02667763731933
2.66	-20.1964485867523	-0.028456146473952
