0	-25.813	0.335452369813595
0.02	-24.26	0.331241670610914
0.04	-22.39	0.321416705804658
0.06	-20.173	0.304573908993934
0.08	-17.678	0.293345377786784
0.1	-14.915	0.273695448174272
0.12	-11.936	0.248431252958186
0.14	-8.757	0.217552792138524
0.16	-5.461	0.190885030521544
0.18	-2.097	0.157199436900095
0.2	1.306	0.11368887847239
0.22	4.685	0.081406851251835
0.24	7.981	0.040703425625918
0.26	11.189	-0.001403566400894
0.28	14.216	-0.036492726423236
0.3	17.039	-0.074389019247366
0.32	19.636	-0.11368887847239
0.34	21.907	-0.15158517129652
0.36	23.84	-0.183867198517075
0.38	25.452	-0.214745659336737
0.4	26.677	-0.241413420953717
0.42	27.517	-0.273695448174272
0.44	27.947	-0.286327545782316
0.46	27.976	-0.30317034259304
0.48	27.605	-0.31439887380019
0.5	26.814	-0.318609573002871
0.52	25.647	-0.324223838606446
0.54	24.104	-0.324223838606446
0.56	22.214	-0.31439887380019
0.58	19.978	-0.308784608196615
0.6	17.449	-0.287731112183209
0.62	14.68	-0.26527404976891
0.64	11.658	-0.245624120156398
0.66	8.503	-0.214745659336737
0.68	0	-0.181060065715288
0.7	0	-0.15158517129652
0.72	0	-0.11368887847239
0.74	0	-0.080003284850941
0.76	0	-0.043510558427705
0.78	0	0
0.8	0	0.036492726423236
0.82	0	0.074389019247366
0.84	0	0.109478179269709
0.86	0	0.147374472093839
0.88	0	0.176849366512607
0.9	0	0.210534960134056
0.92	0	0.232992022548355
0.94	0	0.258256217764442
0.96	0	0.283520412980528
0.98	0	0.290538244984997
1	0	0.301766776192147
1.02	0	0.310188174597509
1.04	0	0.317206006601977
1.06	0	0.311591740998402
1.08	0	0.301766776192147
1.1	0	0.290538244984997
1.12	0	0.279309713777847
1.14	0	0.259659784165335
1.16	0	0.232992022548355
1.18	0	0.209131393733162
1.2	0	0.179656499314394
1.22	0	0.145970905692945
1.24	0	0.110881745670603
1.26	0	0.070178320044685
1.28	0	0.035089160022343
1.3	0	0
1.32	0	-0.040703425625918
1.34	0	-0.070178320044685
1.36	0	-0.109478179269709
1.38	0	-0.143163772891158
1.4	0	-0.176849366512607
1.42	0	-0.214745659336737
1.44	0	-0.234395588949249
1.46	0	-0.258256217764442
1.48	0	-0.273695448174272
1.5	0	-0.284923979381422
1.52	0	-0.301766776192147
1.54	0	-0.307381041795721
1.56	0	-0.307381041795721
